game,game_season,game_year,game_location,country_name,country_code,continent,language,religion,landmass,population,gdp,flag_nr_colors,flag_mainhue,flag_topleft_color,flag_botright_color,gold,silver,bronze
athens-2004,Summer,2004,Greece,Hungary,HUN,93,Other,Other,Europe,10085789,104120820258.669,3,red,red,green,8,6,3
athens-2004,Summer,2004,Greece,India,IND,3268,Other,Other,NA,1135991510,709152728830.775,4,orange,orange,green,0,1,0
athens-2004,Summer,2004,Greece,Indonesia,IDN,1904,Other,Muslim,Oceania,227926647,256836875295.452,2,red,red,white,1,1,2
athens-2004,Summer,2004,Greece,Islamic Republic of Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
athens-2004,Summer,2004,Greece,Israel,ISR,21,Other,Other,NA,6615084,139973148371.263,2,white,blue,blue,1,0,1
athens-2004,Summer,2004,Greece,Italy,ITA,301,Other,Christian,Europe,58176735,1806542968545.56,3,white,green,red,10,11,11
athens-2004,Summer,2004,Greece,Jamaica,JAM,11,English,Christian,N.America,2672226,10174664853.9476,3,green,gold,gold,2,1,2
athens-2004,Summer,2004,Greece,Japan,JPN,372,Other,Other,NA,127815770,4893116005656.56,2,white,white,white,16,9,12
athens-2004,Summer,2004,Greece,Kazakhstan,KAZ,NA,NA,NA,NA,15850164,43151647002.6096,NA,NA,NA,NA,1,4,3
athens-2004,Summer,2004,Greece,Kenya,KEN,583,Other,Other,Asia,34713452,16095337093.8366,4,red,black,green,1,4,2
athens-2004,Summer,2004,Greece,Latvia,LVA,NA,NA,NA,NA,2264178,14435700533.368,NA,NA,NA,NA,0,4,0
athens-2004,Summer,2004,Greece,Lithuania,LTU,NA,NA,NA,NA,3376703,22627507451.5648,NA,NA,NA,NA,1,2,0
athens-2004,Summer,2004,Greece,Mexico,MEX,1973,Spanish,Christian,N.America,104394132,819459227375.022,4,green,green,red,0,3,1
athens-2004,Summer,2004,Greece,Mongolia,MNG,1566,Other,Other,NA,2542800,1992066808.09598,3,red,red,red,0,0,1
athens-2004,Summer,2004,Greece,Morocco,MAR,447,Arabic,Muslim,Asia,29953021,66114145451.0067,2,red,red,red,2,1,0
athens-2004,Summer,2004,Greece,Netherlands,NLD,41,Other,Christian,Europe,16425561,658380081545.175,3,red,red,blue,4,9,9
athens-2004,Summer,2004,Greece,New Zealand,NZL,NA,NA,NA,NA,4083911,103905210084.034,NA,NA,NA,NA,3,2,0
athens-2004,Summer,2004,Greece,Nigeria,NGA,925,Other,Muslim,Asia,141057046,135764731645.611,2,green,green,green,0,0,2
athens-2004,Summer,2004,Greece,Norway,NOR,324,Other,Christian,Europe,4591740,265268662473.297,3,red,red,red,5,0,1
athens-2004,Summer,2004,Greece,Paraguay,PRY,NA,NA,NA,NA,5388181,9624440836.29309,NA,NA,NA,NA,0,1,0
athens-2004,Summer,2004,Greece,Poland,POL,313,Other,Other,Europe,38167567,255107252158.631,2,white,white,red,3,2,5
athens-2004,Summer,2004,Greece,Portugal,PRT,92,Other,Christian,Europe,10481384,189382122532.169,5,red,green,red,0,2,1
athens-2004,Summer,2004,Greece,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,9
athens-2004,Summer,2004,Greece,Romania,ROU,237,Other,Other,Europe,21403214,74973656851.8076,7,red,blue,red,8,5,6
athens-2004,Summer,2004,Greece,Russian Federation,RUS,NA,NA,NA,NA,NA,591016690732.385,NA,NA,NA,NA,28,26,36
athens-2004,Summer,2004,Greece,Serbia and Montenegro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0
athens-2004,Summer,2004,Greece,Slovakia,NA,NA,NA,NA,NA,5376039,NA,NA,NA,NA,NA,2,2,2
athens-2004,Summer,2004,Greece,Slovenia,SVN,NA,NA,NA,NA,1993549,34414784504.2352,NA,NA,NA,NA,0,1,3
athens-2004,Summer,2004,Greece,South Africa,ZAF,NA,NA,NA,NA,48991420,255806908594.573,NA,NA,NA,NA,1,3,2
athens-2004,Summer,2004,Greece,Spain,ESP,505,Spanish,Christian,Europe,43234563,1069055675273.75,2,red,red,red,3,11,6
athens-2004,Summer,2004,Greece,Sweden,SWE,450,Other,Christian,Europe,8993806,385118044877.465,2,blue,blue,blue,4,2,1
athens-2004,Summer,2004,Greece,Switzerland,CHE,41,German,Christian,Europe,7384196,403912891033.374,2,red,red,red,1,1,3
athens-2004,Summer,2004,Greece,Syrian Arab Republic,SYR,NA,NA,NA,NA,NA,25086950495.0495,NA,NA,NA,NA,0,0,1
athens-2004,Summer,2004,Greece,Thailand,THA,514,Other,Other,NA,65452051,172895685154.658,3,red,red,red,3,1,4
athens-2004,Summer,2004,Greece,Trinidad and Tobago,TTO,NA,NA,NA,NA,1345386,13280275123.0354,NA,NA,NA,NA,0,0,1
athens-2004,Summer,2004,Greece,Turkey,NA,781,Other,Muslim,NA,68592621,NA,2,red,red,red,3,3,4
athens-2004,Summer,2004,Greece,Ukraine,UKR,NA,NA,NA,NA,47979502,67220154164.3166,NA,NA,NA,NA,8,5,9
athens-2004,Summer,2004,Greece,United Arab Emirates,ARE,NA,NA,NA,NA,4428966,147824370319.946,NA,NA,NA,NA,1,0,0
athens-2004,Summer,2004,Greece,United Kingdom,GBR,NA,NA,NA,NA,60169964,2421525082387.4,NA,NA,NA,NA,9,9,12
athens-2004,Summer,2004,Greece,United States,USA,NA,NA,NA,NA,292786247,12217196000000,NA,NA,NA,NA,36,39,26
athens-2004,Summer,2004,Greece,Uzbekistan,UZB,NA,NA,NA,NA,26029350,12030023547.8807,NA,NA,NA,NA,2,1,2
athens-2004,Summer,2004,Greece,Venezuela,NA,912,Spanish,Christian,S.America,26340843,NA,7,red,gold,red,0,0,2
athens-2004,Summer,2004,Greece,Zimbabwe,ZWE,391,Other,Other,Asia,12365901,5805598400,5,green,green,green,1,1,1
turin-2006,Winter,2006,Italy,Australia,AUS,7690,English,Christian,Oceania,20590565,748417562769.636,3,blue,white,blue,1,0,1
turin-2006,Winter,2006,Italy,Austria,AUT,84,German,Christian,Europe,8269902,336280064332.411,2,red,red,red,9,7,7
turin-2006,Winter,2006,Italy,Belarus,BLR,NA,NA,NA,NA,9608041,36961894281.3444,NA,NA,NA,NA,0,1,0
turin-2006,Winter,2006,Italy,Bulgaria,BGR,111,Other,Other,Europe,7640290,34380536495.6739,5,red,white,red,0,1,0
turin-2006,Winter,2006,Italy,Canada,CAN,9976,English,Christian,N.America,32759174,1319264809590.97,2,red,red,red,7,10,7
turin-2006,Winter,2006,Italy,China,CHN,9561,Chinese,Other,NA,1318054037,2752118657184.02,2,red,red,red,2,4,5
turin-2006,Winter,2006,Italy,Croatia,HRV,NA,NA,NA,NA,4315802,49601653625.1683,NA,NA,NA,NA,1,2,0
turin-2006,Winter,2006,Italy,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1
turin-2006,Winter,2006,Italy,Estonia,EST,NA,NA,NA,NA,1346884,17022870405.2189,NA,NA,NA,NA,3,0,0
turin-2006,Winter,2006,Italy,Finland,FIN,337,Other,Christian,Europe,5266247,217089269791.764,2,white,white,white,0,6,3
turin-2006,Winter,2006,Italy,France,FRA,547,French,Christian,Europe,62049831,2320536221304.7,3,white,blue,red,3,2,4
turin-2006,Winter,2006,Italy,Germany,DEU,NA,NA,NA,NA,81701971,2994703642023.53,NA,NA,NA,NA,11,12,6
turin-2006,Winter,2006,Italy,Italy,ITA,301,Other,Christian,Europe,58754433,1949551719389.64,3,white,green,red,5,0,6
turin-2006,Winter,2006,Italy,Japan,JPN,372,Other,Other,NA,127997248,4601663122649.92,2,white,white,white,1,0,0
turin-2006,Winter,2006,Italy,Latvia,LVA,NA,NA,NA,NA,2219038,21570076498.6205,NA,NA,NA,NA,0,0,1
turin-2006,Winter,2006,Italy,Netherlands,NLD,41,Other,Christian,Europe,16493851,733955269898.823,3,red,red,blue,3,2,4
turin-2006,Winter,2006,Italy,Norway,NOR,324,Other,Christian,Europe,4660485,346915160681.708,3,red,red,red,2,8,9
turin-2006,Winter,2006,Italy,Poland,POL,313,Other,Other,Europe,38071170,344626667414.292,2,white,white,red,0,1,1
turin-2006,Winter,2006,Italy,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2
turin-2006,Winter,2006,Italy,Russian Federation,RUS,NA,NA,NA,NA,NA,989932071352.543,NA,NA,NA,NA,8,6,8
turin-2006,Winter,2006,Italy,Slovakia,NA,NA,NA,NA,NA,5376847,NA,NA,NA,NA,NA,0,1,0
turin-2006,Winter,2006,Italy,Sweden,SWE,450,Other,Christian,Europe,9080626,423093437423.762,2,blue,blue,blue,7,2,5
turin-2006,Winter,2006,Italy,Switzerland,CHE,41,German,Christian,Europe,7478514,441634672196.523,2,red,red,red,5,4,5
turin-2006,Winter,2006,Italy,Ukraine,UKR,NA,NA,NA,NA,47278690,111884752475.248,NA,NA,NA,NA,0,0,2
turin-2006,Winter,2006,Italy,United Kingdom,GBR,NA,NA,NA,NA,61051093,2708441582336.71,NA,NA,NA,NA,0,1,0
turin-2006,Winter,2006,Italy,United States,USA,NA,NA,NA,NA,298730210,13815583000000,NA,NA,NA,NA,9,9,7
beijing-2008,Summer,2008,China,Afghanistan,AFG,648,Other,Muslim,NA,26482629,10109297047.5432,5,green,black,green,0,0,1
beijing-2008,Summer,2008,China,Algeria,DZA,2388,Arabic,Muslim,Asia,34816962,180383848331.135,3,green,green,white,0,1,1
beijing-2008,Summer,2008,China,Argentina,ARG,2777,Spanish,Christian,S.America,40424149,361558037110.419,2,blue,blue,blue,2,0,4
beijing-2008,Summer,2008,China,Armenia,ARM,NA,NA,NA,NA,2959996,11662040713.8753,NA,NA,NA,NA,0,1,4
beijing-2008,Summer,2008,China,Australia,AUS,7690,English,Christian,Oceania,21370595,1056112427190.38,3,blue,white,blue,14,15,17
beijing-2008,Summer,2008,China,Austria,AUT,84,German,Christian,Europe,8323250,432051935642.945,2,red,red,red,0,1,2
beijing-2008,Summer,2008,China,Azerbaijan,AZE,NA,NA,NA,NA,8942637,48851293785.4483,NA,NA,NA,NA,1,1,4
beijing-2008,Summer,2008,China,Bahamas,NA,19,English,Christian,N.America,358133,NA,3,blue,blue,blue,0,1,1
beijing-2008,Summer,2008,China,Belarus,BLR,NA,NA,NA,NA,9529357,60752106347.126,NA,NA,NA,NA,3,4,7
beijing-2008,Summer,2008,China,Belgium,BEL,31,Other,Christian,Europe,10709710,517328087920.078,3,gold,black,red,2,0,0
beijing-2008,Summer,2008,China,Brazil,BRA,8512,Other,Christian,S.America,190367297,1695855083552.05,4,green,green,green,3,4,10
beijing-2008,Summer,2008,China,Bulgaria,BGR,111,Other,Other,Europe,7535590,54480684188.4442,5,red,white,red,1,1,3
beijing-2008,Summer,2008,China,Cameroon,CMR,474,French,Christian,Asia,18574054,27715142006.0181,3,gold,green,gold,1,0,0
beijing-2008,Summer,2008,China,Canada,CAN,9976,English,Christian,N.America,33449089,1552989690721.65,2,red,red,red,3,9,8
beijing-2008,Summer,2008,China,Chile,CHL,757,Spanish,Christian,S.America,16838987,179894594475.98,3,red,blue,red,0,1,0
beijing-2008,Summer,2008,China,China,CHN,9561,Chinese,Other,NA,1333821009,4594336785737.67,2,red,red,red,48,22,30
beijing-2008,Summer,2008,China,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
beijing-2008,Summer,2008,China,Colombia,COL,1139,Spanish,Christian,S.America,43758804,242504150472.931,3,gold,gold,red,0,2,1
beijing-2008,Summer,2008,China,Croatia,HRV,NA,NA,NA,NA,4314634,68526332324.3644,NA,NA,NA,NA,0,2,3
beijing-2008,Summer,2008,China,Cuba,CUB,115,Spanish,Other,N.America,11291764,56302129629.6296,3,blue,blue,blue,3,10,17
beijing-2008,Summer,2008,China,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1
beijing-2008,Summer,2008,China,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2
beijing-2008,Summer,2008,China,Denmark,DNK,43,Other,Christian,Europe,5493766,353361038818.383,2,red,red,red,2,2,3
beijing-2008,Summer,2008,China,Dominican Republic,DOM,NA,NA,NA,NA,9573136,48122601530.3324,NA,NA,NA,NA,1,1,0
beijing-2008,Summer,2008,China,Ecuador,ECU,284,Spanish,Christian,S.America,14575202,61139438000,3,gold,gold,red,0,1,0
beijing-2008,Summer,2008,China,Egypt,NA,1001,Arabic,Muslim,Asia,85864791,NA,4,black,red,black,0,0,2
beijing-2008,Summer,2008,China,Estonia,EST,NA,NA,NA,NA,1337078,24341678628.9732,NA,NA,NA,NA,1,1,0
beijing-2008,Summer,2008,China,Ethiopia,ETH,1222,Other,Christian,Asia,85543671,27066912635.2228,3,green,green,red,4,2,1
beijing-2008,Summer,2008,China,Finland,FIN,337,Other,Christian,Europe,5313381,285716311136.719,2,white,white,white,1,1,2
beijing-2008,Summer,2008,China,France,FRA,547,French,Christian,Europe,62780187,2930303780828.12,3,white,blue,red,7,16,20
beijing-2008,Summer,2008,China,Georgia,GEO,NA,NA,NA,NA,3941193,12795145130.9103,NA,NA,NA,NA,3,2,2
beijing-2008,Summer,2008,China,Germany,DEU,NA,NA,NA,NA,81110781,3745264093617.19,NA,NA,NA,NA,16,11,14
beijing-2008,Summer,2008,China,Greece,GRC,132,Other,Christian,Europe,11076873,355908689477.445,2,blue,blue,blue,0,2,1
beijing-2008,Summer,2008,China,Hungary,HUN,93,Other,Other,Europe,10016655,158325614580.628,3,red,red,green,3,5,2
beijing-2008,Summer,2008,China,Iceland,ISL,103,Other,Christian,Europe,317519,18074622987.0185,3,blue,blue,blue,0,1,0
beijing-2008,Summer,2008,China,India,IND,3268,Other,Other,NA,1207930962,1198895139005.92,4,orange,orange,green,1,0,2
beijing-2008,Summer,2008,China,Indonesia,IDN,1904,Other,Muslim,Oceania,240157901,510228634990.598,2,red,red,white,1,1,4
beijing-2008,Summer,2008,China,Ireland,IRL,70,English,Christian,Europe,4485992,275447471451.063,3,white,green,orange,0,1,2
beijing-2008,Summer,2008,China,Islamic Republic of Iran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
beijing-2008,Summer,2008,China,Israel,ISR,21,Other,Other,NA,7082621,220531065217.391,2,white,blue,blue,0,0,1
beijing-2008,Summer,2008,China,Italy,ITA,301,Other,Christian,Europe,59561686,2408655348718.59,3,white,green,red,8,9,10
beijing-2008,Summer,2008,China,Jamaica,JAM,11,English,Christian,N.America,2725632,13709401520.0326,3,green,gold,gold,5,3,1
beijing-2008,Summer,2008,China,Japan,JPN,372,Other,Other,NA,128155991,5106679115127.3,2,white,white,white,9,8,8
beijing-2008,Summer,2008,China,Kazakhstan,KAZ,NA,NA,NA,NA,16426527,133441648851.982,NA,NA,NA,NA,2,3,4
beijing-2008,Summer,2008,China,Kenya,KEN,583,Other,Other,Asia,39206349,35895153327.8497,4,red,black,green,6,4,6
beijing-2008,Summer,2008,China,Kyrgyzstan,NA,NA,NA,NA,NA,5342531,NA,NA,NA,NA,NA,0,1,2
beijing-2008,Summer,2008,China,Latvia,LVA,NA,NA,NA,NA,2177711,35854274228.9139,NA,NA,NA,NA,1,1,1
beijing-2008,Summer,2008,China,Lithuania,LTU,NA,NA,NA,NA,3198483,47797551587.8823,NA,NA,NA,NA,0,3,2
beijing-2008,Summer,2008,China,Malaysia,MYS,333,Other,Muslim,NA,27570054,230811614370.384,4,red,blue,white,0,1,0
beijing-2008,Summer,2008,China,Mauritius,MUS,2,English,Other,Asia,1274634,9990356673.73497,4,red,red,green,0,0,1
beijing-2008,Summer,2008,China,Mexico,MEX,1973,Spanish,Christian,N.America,110374285,1161553459715.1,4,green,green,red,2,0,2
beijing-2008,Summer,2008,China,Mongolia,MNG,1566,Other,Other,NA,2634431,5623216608.04288,3,red,red,red,2,2,0
beijing-2008,Summer,2008,China,Morocco,MAR,447,Arabic,Muslim,Asia,31606768,101822906949.063,2,red,red,red,0,1,1
beijing-2008,Summer,2008,China,Netherlands,NLD,41,Other,Christian,Europe,16597257,951869997864.062,3,red,red,blue,7,5,4
beijing-2008,Summer,2008,China,New Zealand,NZL,NA,NA,NA,NA,4261819,133131369930.414,NA,NA,NA,NA,3,2,4
beijing-2008,Summer,2008,China,Nigeria,NGA,925,Other,Muslim,Asia,157595017,339476276257.793,2,green,green,green,0,2,3
beijing-2008,Summer,2008,China,Norway,NOR,324,Other,Christian,Europe,4768099,464917553191.489,3,red,red,red,3,5,1
beijing-2008,Summer,2008,China,Panama,PAN,76,Spanish,Christian,S.America,3500643,25155888600,3,red,white,white,1,0,0
beijing-2008,Summer,2008,China,Poland,POL,313,Other,Other,Europe,37995902,533599779515.715,2,white,white,red,4,5,2
beijing-2008,Summer,2008,China,Portugal,PRT,92,Other,Christian,Europe,10564085,263416394624.084,5,red,green,red,1,1,0
beijing-2008,Summer,2008,China,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,11,8
beijing-2008,Summer,2008,China,Republic of Moldova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
beijing-2008,Summer,2008,China,Romania,ROU,237,Other,Other,Europe,20718744,214317202478.266,7,red,blue,red,4,1,4
beijing-2008,Summer,2008,China,Russian Federation,RUS,NA,NA,NA,NA,NA,1660848058303.11,NA,NA,NA,NA,24,13,23
beijing-2008,Summer,2008,China,Samoa,WSM,NA,NA,NA,NA,190118,641346191.664776,NA,NA,NA,NA,0,1,0
beijing-2008,Summer,2008,China,Serbia,SRB,NA,NA,NA,NA,7454285,52194221468.5007,NA,NA,NA,NA,0,1,2
beijing-2008,Summer,2008,China,Singapore,SGP,1,Chinese,Other,NA,4806742,193617323539.203,2,white,red,white,0,1,0
beijing-2008,Summer,2008,China,Slovakia,NA,NA,NA,NA,NA,5379125,NA,NA,NA,NA,NA,3,3,0
beijing-2008,Summer,2008,China,Slovenia,SVN,NA,NA,NA,NA,2025090,55779427739.6609,NA,NA,NA,NA,1,2,2
beijing-2008,Summer,2008,China,South Africa,ZAF,NA,NA,NA,NA,51114595,316131258616.309,NA,NA,NA,NA,0,1,0
beijing-2008,Summer,2008,China,Spain,ESP,505,Spanish,Christian,Europe,46235055,1631863493552.34,2,red,red,red,5,11,3
beijing-2008,Summer,2008,China,Sudan,SDN,2506,Arabic,Muslim,Asia,33623981,64833083257.1431,4,red,red,black,0,1,0
beijing-2008,Summer,2008,China,Sweden,SWE,450,Other,Christian,Europe,9219903,517706149201.196,2,blue,blue,blue,0,4,1
beijing-2008,Summer,2008,China,Switzerland,CHE,41,German,Christian,Europe,7641729,567267767519.158,2,red,red,red,2,1,4
beijing-2008,Summer,2008,China,Tajikistan,TJK,NA,NA,NA,NA,7338403,5161299725.27673,NA,NA,NA,NA,0,1,1
beijing-2008,Summer,2008,China,Thailand,THA,514,Other,Other,NA,67619834,291382982430.951,3,red,red,red,2,2,2
beijing-2008,Summer,2008,China,Togo,TGO,57,French,Other,Asia,6368821,4578849658.06066,4,green,red,green,0,0,1
beijing-2008,Summer,2008,China,Trinidad and Tobago,TTO,NA,NA,NA,NA,1372090,27871587349.5413,NA,NA,NA,NA,1,1,0
beijing-2008,Summer,2008,China,Tunisia,TUN,164,Arabic,Muslim,Asia,10542637,44859439902.2191,2,red,red,red,1,0,0
beijing-2008,Summer,2008,China,Turkey,NA,781,Other,Muslim,NA,71562344,NA,2,red,red,red,1,1,3
beijing-2008,Summer,2008,China,Ukraine,UKR,NA,NA,NA,NA,46819168,188110390659.515,NA,NA,NA,NA,7,4,11
beijing-2008,Summer,2008,China,United Kingdom,GBR,NA,NA,NA,NA,62027303,2929411764705.88,NA,NA,NA,NA,19,13,19
beijing-2008,Summer,2008,China,United States,USA,NA,NA,NA,NA,304970328,14769862000000,NA,NA,NA,NA,36,39,37
beijing-2008,Summer,2008,China,Uzbekistan,UZB,NA,NA,NA,NA,27494779,29549438883.8338,NA,NA,NA,NA,0,1,3
beijing-2008,Summer,2008,China,Venezuela,NA,912,Spanish,Christian,S.America,28053694,NA,7,red,gold,red,0,0,1
beijing-2008,Summer,2008,China,Vietnam,NA,333,Other,Other,NA,85175789,NA,2,red,red,red,0,1,0
beijing-2008,Summer,2008,China,Zimbabwe,ZWE,391,Other,Other,Asia,12959154,4415702800,5,green,green,green,1,3,0
vancouver-2010,Winter,2010,Canada,Australia,AUS,7690,English,Christian,Oceania,22141583,1148890200292.42,3,blue,white,blue,2,1,0
vancouver-2010,Winter,2010,Canada,Austria,AUT,84,German,Christian,Europe,8365087,392275107258.667,2,red,red,red,4,6,6
vancouver-2010,Winter,2010,Canada,Belarus,BLR,NA,NA,NA,NA,9490752,57231904542.8755,NA,NA,NA,NA,1,1,1
vancouver-2010,Winter,2010,Canada,Canada,CAN,9976,English,Christian,N.America,34196901,1617343367486.26,2,red,red,red,14,7,5
vancouver-2010,Winter,2010,Canada,China,CHN,9561,Chinese,Other,NA,1351561511,6087191746679.49,2,red,red,red,5,2,4
vancouver-2010,Winter,2010,Canada,Croatia,HRV,NA,NA,NA,NA,4301152,58836405998.5311,NA,NA,NA,NA,0,2,1
vancouver-2010,Winter,2010,Canada,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,4
vancouver-2010,Winter,2010,Canada,Estonia,EST,NA,NA,NA,NA,1331450,19523477325.6235,NA,NA,NA,NA,0,1,0
vancouver-2010,Winter,2010,Canada,Finland,FIN,337,Other,Christian,Europe,5363347,249424310816.667,2,white,white,white,0,1,4
vancouver-2010,Winter,2010,Canada,France,FRA,547,French,Christian,Europe,63417366,2645187882116.67,3,white,blue,red,2,3,6
vancouver-2010,Winter,2010,Canada,Germany,DEU,NA,NA,NA,NA,80830917,3399667820000.01,NA,NA,NA,NA,10,13,7
vancouver-2010,Winter,2010,Canada,Italy,ITA,301,Other,Christian,Europe,60164212,2136099955236.67,3,white,green,red,1,1,3
vancouver-2010,Winter,2010,Canada,Japan,JPN,372,Other,Other,NA,128185273,5759071769013.11,2,white,white,white,0,3,2
vancouver-2010,Winter,2010,Canada,Kazakhstan,KAZ,NA,NA,NA,NA,16836809,148047348240.643,NA,NA,NA,NA,0,1,0
vancouver-2010,Winter,2010,Canada,Latvia,LVA,NA,NA,NA,NA,2097834,23956163076.5575,NA,NA,NA,NA,0,2,0
vancouver-2010,Winter,2010,Canada,Netherlands,NLD,41,Other,Christian,Europe,16771232,847380859016.668,3,red,red,blue,4,1,3
vancouver-2010,Winter,2010,Canada,Norway,NOR,324,Other,Christian,Europe,4889160,431052143940.438,3,red,red,red,9,8,6
vancouver-2010,Winter,2010,Canada,Poland,POL,313,Other,Other,Europe,38095356,475696613935.595,2,white,white,red,1,3,2
vancouver-2010,Winter,2010,Canada,Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2
vancouver-2010,Winter,2010,Canada,Russian Federation,RUS,NA,NA,NA,NA,NA,1524916715223.95,NA,NA,NA,NA,3,5,7
vancouver-2010,Winter,2010,Canada,Slovakia,NA,NA,NA,NA,NA,5391857,NA,NA,NA,NA,NA,1,1,1
vancouver-2010,Winter,2010,Canada,Slovenia,SVN,NA,NA,NA,NA,2044612,48208240226.4501,NA,NA,NA,NA,0,2,1
vancouver-2010,Winter,2010,Canada,Sweden,SWE,450,Other,Christian,Europe,9378234,495812558843.31,2,blue,blue,blue,5,2,4
vancouver-2010,Winter,2010,Canada,Switzerland,CHE,41,German,Christian,Europe,7825751,598851028906.58,2,red,red,red,6,0,3
vancouver-2010,Winter,2010,Canada,United Kingdom,GBR,NA,NA,NA,NA,63006484,2485482596184.71,NA,NA,NA,NA,1,0,0
vancouver-2010,Winter,2010,Canada,United States,USA,NA,NA,NA,NA,311062786,15048971000000,NA,NA,NA,NA,9,15,13
london-2012,Summer,2012,Great Britain,Afghanistan,AFG,648,Other,Muslim,NA,30560036,19907329777.5872,5,green,black,green,0,0,1
london-2012,Summer,2012,Great Britain,Algeria,DZA,2388,Arabic,Muslim,Asia,37646164,227143746075.934,3,green,green,white,1,0,0
london-2012,Summer,2012,Great Britain,Argentina,ARG,2777,Spanish,Christian,S.America,42161718,545982375701.128,2,blue,blue,blue,1,1,2
london-2012,Summer,2012,Great Britain,Armenia,ARM,NA,NA,NA,NA,2922528,10619320682.9474,NA,NA,NA,NA,0,1,1
london-2012,Summer,2012,Great Britain,Australia,AUS,7690,English,Christian,Oceania,22852649,1547649835732.89,3,blue,white,blue,8,15,12
london-2012,Summer,2012,Great Britain,Azerbaijan,AZE,NA,NA,NA,NA,9376181,69679944504.1972,NA,NA,NA,NA,2,2,6
london-2012,Summer,2012,Great Britain,Bahamas,NA,19,English,Christian,N.America,375474,NA,3,blue,blue,blue,1,0,0
london-2012,Summer,2012,Great Britain,Bahrain,BHR,1,Arabic,Muslim,NA,1216308,30749308510.6383,2,red,white,red,1,0,0
london-2012,Summer,2012,Great Britain,Belarus,BLR,NA,NA,NA,NA,9463075,65685890438.8922,NA,NA,NA,NA,2,5,3
london-2012,Summer,2012,Great Britain,Belgium,BEL,31,Other,Christian,Europe,11107524,496152879924.727,3,gold,black,red,0,1,2
london-2012,Summer,2012,Great Britain,Botswana,BWA,600,Other,Other,Asia,2108614,13907464500.1489,3,blue,blue,blue,0,1,0
london-2012,Summer,2012,Great Britain,Brazil,BRA,8512,Other,Christian,S.America,196876114,2465227803011.57,4,green,green,green,3,5,9
london-2012,Summer,2012,Great Britain,Bulgaria,BGR,111,Other,Other,Europe,7317021,54288135058.7926,5,red,white,red,0,2,1
london-2012,Summer,2012,Great Britain,Cameroon,CMR,474,French,Christian,Asia,20809531,30155062302.4497,3,gold,green,gold,0,0,1
london-2012,Summer,2012,Great Britain,Canada,CAN,9976,English,Christian,N.America,34922512,1828366481521.6,2,red,red,red,2,6,10
london-2012,Summer,2012,Great Britain,China,CHN,9561,Chinese,Other,NA,1369520865,8532185381680.59,2,red,red,red,38,31,22
london-2012,Summer,2012,Great Britain,Chinese Taipei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
london-2012,Summer,2012,Great Britain,Colombia,COL,1139,Spanish,Christian,S.America,45715807,370691143018.039,3,gold,gold,red,1,3,5
london-2012,Summer,2012,Great Britain,Croatia,HRV,NA,NA,NA,NA,4259234,57411354937.6808,NA,NA,NA,NA,3,1,2
london-2012,Summer,2012,Great Britain,Cuba,CUB,115,Spanish,Other,N.America,11303173,73141000000,3,blue,blue,blue,5,3,7
london-2012,Summer,2012,Great Britain,Cyprus,CYP,9,Other,Christian,Europe,1165402,25047433100.1301,3,white,white,white,0,1,0
london-2012,Summer,2012,Great Britain,Czech Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4
london-2012,Summer,2012,Great Britain,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,3
london-2012,Summer,2012,Great Britain,Denmark,DNK,43,Other,Christian,Europe,5591912,327148943812.137,2,red,red,red,2,4,3
london-2012,Summer,2012,Great Britain,Dominican Republic,DOM,NA,NA,NA,NA,10070410,60681535652.5373,NA,NA,NA,NA,1,1,0
london-2012,Summer,2012,Great Britain,Egypt,NA,1001,Arabic,Muslim,Asia,93161001,NA,4,black,red,black,0,3,1
london-2012,Summer,2012,Great Britain,Estonia,EST,NA,NA,NA,NA,1322616,23019150071.1867,NA,NA,NA,NA,0,1,1
london-2012,Summer,2012,Great Britain,Ethiopia,ETH,1222,Other,Christian,Asia,95798770,43310721414.0829,3,green,green,red,3,2,2
london-2012,Summer,2012,Great Britain,Finland,FIN,337,Other,Christian,Europe,5413978,258290060227.734,2,white,white,white,0,2,1
